SpecialSymbolsCount;WordsCount;SymbolCount;lowercase;uppercase;LastSymbolPd;FirstKeyWord;PrevElementMark;CurElementMark;NextElementMark;FullBold;FullItalic;Alignment;KeepLinesTogether;KeepWithNext;1Indentation;LineSpacing;NoSpaceBetweenParagraphsOfSameStyle;OutlineLevel;PageBreakBefore;RightIndentation;SpaceAfter;SpaceBefore;SpecialIndentation
2;11;127;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;1;0;0;0;0;0;-35.45
4;22;191;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;4;49;0;0;1;6;0;0;2;1;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;4;48;0;0;1;6;2;0;2;1;0;3;0;0;0;1.5;1;0;0;0;0;0;-35.45
14;48;465;0;0;0;6;2;0;1;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
16;67;489;0;0;0;6;3;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
12;44;410;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
31;91;846;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
8;39;316;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
13;35;331;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
8;44;389;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
5;11;101;0;0;1;6;0;0;9;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;7;49;0;0;1;1;0;9;14;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
2;7;53;0;0;1;1;14;14;14;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
2;4;35;0;0;1;1;14;14;14;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;18;142;0;0;0;6;8;0;3;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
7;45;388;0;0;0;6;3;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;29;266;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
10;50;492;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;8;74;0;0;1;6;0;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;12;106;0;0;1;6;2;0;2;0;0;3;0;0;0;1.5;1;0;0;0;0;0;-35.45
16;46;406;0;0;0;6;3;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
2;32;271;0;0;1;6;0;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
8;37;305;0;0;0;6;2;0;3;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
11;27;243;0;0;0;6;3;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
11;57;475;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
26;88;781;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
8;32;283;0;0;0;6;0;0;3;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
13;49;431;0;0;0;6;3;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
2;27;218;0;0;1;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
8;40;320;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
5;14;128;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;9;90;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
4;18;169;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
14;48;480;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
2;16;145;0;0;0;6;0;0;3;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
7;26;230;0;0;0;6;3;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
18;53;523;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
7;30;253;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
26;58;574;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;22;196;0;0;0;6;0;0;3;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
6;14;122;0;0;0;6;3;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;21;198;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
2;5;47;0;0;1;6;0;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;31;254;0;0;0;6;2;0;3;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
11;38;318;0;0;0;6;3;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;7;51;0;0;1;6;0;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;4;33;0;0;1;6;2;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;4;32;0;0;1;6;2;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
4;21;151;0;0;0;6;2;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;7;50;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
4;23;152;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
4;19;163;0;0;0;6;0;0;7;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;10;81;0;0;3;4;0;7;6;0;0;1;0;0;0;1.15;0;0;0;0;10;0;0
5;20;165;0;0;0;6;3;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
6;6;47;0;0;1;6;0;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
9;76;613;0;0;0;6;2;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;16;108;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;41;326;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;36;307;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;3;38;0;0;1;6;0;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
2;9;88;0;0;1;6;2;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
0;4;17;0;0;3;6;2;3;0;0;0;3;0;1;0;3;0;2;0;0;0;0;-35.45
1;26;242;0;0;0;6;3;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
4;50;443;0;0;0;6;0;0;1;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
11;43;345;0;0;1;6;3;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
17;155;1199;0;0;0;6;2;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
10;62;466;0;0;0;6;0;0;4;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;8;41;0;0;3;3;4;5;4;0;0;2;0;0;0;1.5;0;0;0;0;6;0;0
4;8;42;0;0;3;3;4;5;0;0;0;2;0;0;0;1.5;0;0;0;0;6;0;0
8;44;342;0;0;0;6;5;0;4;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;10;61;0;0;3;3;4;5;4;0;0;2;0;0;0;1.5;0;0;0;0;6;0;0
4;10;62;0;0;3;3;4;5;0;0;0;2;0;0;0;1.5;0;0;0;0;0;0;0
10;91;646;0;0;0;6;5;0;4;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;8;55;0;0;3;3;4;5;0;0;0;2;0;0;0;1.5;0;0;0;0;6;0;0
1;14;96;0;0;0;6;5;0;4;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;6;37;0;0;3;3;4;5;0;0;0;2;0;0;0;1.5;0;0;0;0;6;0;0
15;95;855;0;0;0;6;5;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
16;68;562;0;0;0;6;0;0;4;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;7;57;0;0;3;3;4;5;4;0;0;2;0;0;0;1.5;0;0;0;0;12;0;0
1;5;31;0;0;3;3;4;5;0;0;0;2;0;0;0;1.5;0;0;0;0;10;0;0
3;16;167;0;0;1;6;5;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
8;39;342;0;0;0;6;3;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;4;36;0;0;1;6;0;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;3;25;0;0;1;6;2;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;5;52;0;0;1;6;2;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
2;22;170;0;0;0;6;2;0;3;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
0;4;17;0;0;3;6;0;3;0;0;0;3;0;1;0;3;0;2;0;0;0;0;-35.45
11;30;278;0;0;0;6;3;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
2;15;154;0;0;0;6;0;0;1;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;8;99;0;0;1;6;3;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
5;22;186;0;0;0;6;2;0;4;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;8;59;0;0;3;3;4;5;0;0;0;2;0;0;0;1.5;0;0;0;0;6;0;0
15;93;772;0;0;0;6;5;0;4;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;9;66;0;0;3;3;4;5;0;0;0;2;0;0;0;1.5;0;0;0;0;6;0;0
7;48;385;0;0;0;6;5;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;30;218;0;0;0;6;0;0;4;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;9;68;0;0;3;3;4;5;4;0;0;2;0;0;0;1.5;0;0;0;0;6;0;0
1;9;65;0;0;3;3;4;5;0;0;0;2;0;0;0;1.5;0;0;0;0;6;0;0
5;35;291;0;0;0;6;5;0;4;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;9;69;0;0;3;3;4;5;0;0;0;2;0;0;0;1.5;0;0;0;0;6;0;0
3;10;79;0;0;0;6;5;0;4;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;8;49;0;0;3;3;4;5;4;0;0;2;0;0;0;1;0;0;0;0;6;0;0
1;7;49;0;0;3;3;4;5;4;0;0;2;0;0;0;1;1;0;0;0;0;0;0
1;8;60;0;0;3;3;4;5;4;0;0;2;0;0;0;1.5;0;0;0;0;6;0;0
1;8;48;0;0;3;3;4;5;4;0;0;2;0;0;0;1.5;0;0;0;0;6;0;-35.45
1;7;53;0;0;3;3;4;5;4;0;0;2;0;0;0;1.5;0;0;0;0;0;0;0
1;6;48;0;0;3;3;4;5;0;0;0;2;0;0;0;1.5;0;0;0;0;0;0;0
1;9;57;0;0;0;6;5;0;4;0;0;3;0;0;0;1.15;0;0;0;0;10;0;-35.45
1;8;43;0;0;3;3;4;5;0;0;0;2;0;0;0;1.5;0;0;0;0;0;0;0
3;11;92;0;0;0;6;5;0;4;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;6;39;0;0;3;3;4;5;4;0;0;2;0;0;0;1.5;0;0;0;0;10;0;0
1;8;50;0;0;3;3;4;5;4;0;0;2;0;0;0;1.5;0;0;0;0;0;0;0
1;6;40;0;0;3;3;4;5;4;0;0;2;0;0;0;1.5;0;0;0;0;10;0;0
1;6;48;0;0;3;3;4;5;3;0;0;2;0;0;0;1.5;0;0;0;0;0;0;0
1;7;50;0;0;0;6;3;0;3;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
5;50;367;0;0;0;6;3;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;13;139;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
6;54;427;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
2;17;159;1;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
4;25;203;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
5;25;204;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
2;11;75;0;0;0;6;0;0;3;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
0;4;17;0;0;3;6;0;3;0;0;0;3;0;1;35.45;3;0;2;0;0;0;0;0
4;26;248;0;0;0;6;3;0;1;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
0;1;10;0;0;3;6;0;1;0;1;0;2;1;1;0;3;0;1;1;0;0;0;0
9;77;667;0;0;0;6;1;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
13;50;485;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
4;30;271;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
2;26;199;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
6;16;131;0;0;0;6;0;0;1;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
0;3;31;0;1;3;6;0;1;0;1;0;2;1;1;0;1.5;0;1;0;0;0;12;0
8;18;176;0;0;0;6;1;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
9;26;258;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
6;27;225;0;0;0;6;0;0;0;0;0;1;0;0;0;1.5;0;0;0;0;0;0;-36
5;22;190;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
6;16;131;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
7;12;114;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
5;16;166;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
7;38;341;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
9;37;333;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
13;32;313;0;0;0;6;0;0;1;1;0;3;0;0;0;1.5;0;0;0;0;8;0;-36
0;1;8;0;1;3;6;0;1;0;1;0;2;1;1;0;1.5;0;1;0;0;0;12;0
3;28;276;0;0;0;6;1;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
5;33;296;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
12;46;451;0;0;3;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
3;21;184;0;0;1;6;0;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
4;51;369;0;0;0;6;2;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
6;42;360;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
4;14;129;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
1;8;62;0;0;1;6;0;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
3;10;100;0;0;0;6;2;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
3;6;66;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
4;15;137;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
5;27;205;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
2;4;31;0;0;1;6;0;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
0;6;57;0;1;3;0;2;1;3;1;0;2;1;1;0;2;0;1;0;0;0;12;0
1;4;31;0;0;3;2;1;3;0;0;0;1;1;1;0;1.5;0;2;0;0;0;2;0
16;58;499;0;0;0;6;3;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
3;20;178;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
3;6;46;0;0;1;6;0;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
5;13;129;0;0;0;6;2;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
3;25;235;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
5;17;161;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
2;11;121;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
7;19;197;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
6;22;201;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
1;12;125;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
1;5;52;0;0;1;6;0;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
2;18;164;0;0;0;6;2;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
7;22;163;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
6;22;193;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
7;34;342;0;0;0;6;0;0;3;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
1;5;54;0;0;3;2;0;3;0;0;0;1;1;1;0;1.5;0;2;0;0;0;2;0
8;33;319;0;0;0;6;3;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
4;8;76;0;0;1;6;0;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
3;23;177;0;0;1;6;2;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;11;95;0;0;1;6;2;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
7;23;190;0;0;1;6;2;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;11;86;0;0;0;6;2;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
4;26;224;0;0;1;6;0;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
11;36;317;0;0;0;6;2;0;4;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
2;6;47;0;0;3;3;4;5;0;0;0;2;0;0;0;1.5;0;0;0;0;0;0;0
2;14;138;0;0;0;6;5;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
10;34;346;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;8;68;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;3;29;0;0;1;6;0;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;3;27;0;0;1;6;2;0;2;0;0;3;0;0;35.45;1.5;0;0;0;0;0;0;0
2;10;110;0;0;0;6;2;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
5;26;230;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;19;177;0;0;0;6;0;0;4;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;6;42;0;0;3;3;4;5;0;0;0;2;0;0;0;1.5;0;0;0;0;0;0;0
5;20;181;0;0;1;6;5;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
2;11;96;0;0;1;6;2;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
3;36;298;0;0;0;6;2;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
1;10;91;0;0;1;6;0;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
12;68;530;0;0;0;6;2;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
8;50;393;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
1;27;236;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
6;26;229;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
3;29;242;0;0;0;6;0;0;3;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
2;5;43;0;0;3;2;0;3;0;1;0;1;1;1;0;1.5;0;2;0;0;0;2;0
7;23;185;0;0;0;6;3;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
23;69;581;0;0;1;6;0;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
8;23;207;0;0;0;6;2;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
5;39;315;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
9;45;320;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
1;4;30;0;0;1;6;0;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
4;8;61;0;0;3;3;4;5;3;0;0;2;0;0;0;1.5;0;0;0;0;0;0;0
0;7;65;0;0;3;6;5;3;0;1;0;3;0;0;0;1.5;0;0;0;0;0;0;0
6;38;354;0;0;1;6;3;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
0;3;24;0;0;3;6;2;3;0;1;0;3;0;0;0;1.5;0;0;0;0;0;0;0
4;20;200;0;0;0;6;3;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
4;34;266;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
2;31;261;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
2;32;213;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
2;22;181;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
3;37;309;0;0;0;6;0;0;3;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
1;1;11;0;0;3;6;0;3;0;1;0;3;0;0;0;1.5;0;0;0;0;0;0;0
7;21;160;0;0;0;6;3;0;0;1;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
12;54;399;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;0
5;20;210;0;0;0;6;0;0;7;0;0;3;0;0;0;1.5;0;0;0;0;0;0;0
1;10;88;0;0;3;4;0;7;6;0;0;1;0;0;0;1.079166667;0;0;0;0;8;0;0
1;9;65;0;0;3;4;6;7;6;0;0;3;0;0;0;1.5;0;0;0;0;0;0;0
1;9;71;0;0;3;4;6;7;6;0;0;3;0;0;0;1.5;0;0;0;0;0;0;0
3;20;146;0;0;0;6;6;0;3;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
0;2;22;0;0;3;6;0;3;0;1;0;3;0;0;0;1.5;0;0;0;0;0;0;0
5;37;286;0;0;0;6;3;0;3;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
0;6;56;0;0;3;6;0;3;0;1;0;1;0;0;0;1.5;0;0;0;0;0;0;0
7;31;273;0;0;0;6;3;0;7;1;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
2;5;41;0;0;3;4;0;7;6;0;0;1;0;0;0;1.5;0;0;0;0;0;0;0
0;4;42;0;0;3;6;6;3;0;1;0;1;0;0;0;1.5;0;0;0;0;0;0;0
2;21;179;0;0;0;6;3;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
14;94;824;0;0;0;6;0;0;7;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
1;8;60;0;0;3;4;0;7;6;0;0;3;0;0;0;1.5;0;0;0;0;0;0;0
1;8;64;0;0;3;4;6;7;6;0;0;3;0;0;0;1.5;0;0;0;0;0;0;0
1;9;69;0;0;3;4;6;7;6;0;0;3;0;0;0;1.5;0;0;0;0;0;0;0
1;9;79;0;0;3;4;6;7;6;0;0;3;0;0;0;1.5;0;0;0;0;0;0;0
4;32;247;0;0;0;6;6;0;7;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
1;10;69;0;0;3;4;0;7;6;0;0;3;0;0;0;1.5;0;0;0;0;0;0;0
2;11;71;0;0;0;6;6;0;7;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
1;9;81;0;0;3;4;0;7;6;0;0;3;0;0;0;1.5;0;0;0;0;0;0;0
1;14;123;0;0;0;6;6;0;7;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
1;15;142;0;0;3;4;0;7;6;0;0;3;0;0;0;1.5;0;0;0;0;0;0;0
2;25;216;0;0;0;6;6;0;3;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
2;3;33;0;0;3;2;0;3;0;1;0;1;1;1;0;1.5;0;2;0;0;0;2;0
5;18;160;0;0;0;6;3;0;0;0;0;3;0;0;0;1.5;1;0;0;0;0;0;-36
9;36;281;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;1;0;0;0;8;0;-36
1;6;41;0;0;1;6;0;0;2;0;0;3;0;0;0;1.5;1;0;0;0;8;0;-36
6;33;263;0;0;0;6;2;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
2;10;72;0;0;1;6;0;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
4;35;257;0;0;0;6;2;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
3;23;205;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-35.45
7;22;156;0;0;0;6;0;0;3;0;0;3;0;0;0;1.5;1;0;0;0;0;0;-36
1;4;31;0;0;3;2;0;3;0;1;0;1;1;1;0;1.5;0;2;0;0;0;2;0
2;16;147;0;0;0;6;3;0;0;0;0;3;0;0;0;1.5;1;0;0;0;0;0;-36
5;47;378;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;1;0;0;0;0;0;-36
8;29;257;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;1;0;0;0;0;0;-36
7;24;188;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;1;0;0;0;0;0;-36
23;107;906;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
18;111;971;0;0;0;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
1;8;68;0;0;1;6;0;0;0;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
1;3;19;0;0;1;6;0;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;0
10;65;531;0;0;0;6;2;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;0
3;25;213;0;0;0;6;2;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;-36
5;31;277;0;0;0;6;2;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;0
5;22;162;0;0;0;6;2;0;2;0;0;3;0;0;0;1.5;0;0;0;0;0;0;0
